# Time;cameraId;LookX;LookY;LookZ;GetImage;Channel
5653;1;461182.92808817193;4660068.886132344;-0.06410685308820421;0;rgb|ir
5669;1;461183.06932908756;4660069.038507387;0.005906137670220657;0;rgb|ir
5685;1;461183.02209781256;4660068.989259822;0.0069932058621147465;0;rgb|ir
5701;1;461183.005736163;4660068.995451496;0.06766598059111979;0;rgb|ir
5717;1;461183.0277980249;4660069.046164774;-0.012263030783211368;0;rgb|ir
5733;1;461182.9217269832;4660069.005245916;-0.02540460956749346;0;rgb|ir
5749;1;461183.0242381346;4660068.877734779;-0.021085192917390687;0;rgb|ir
5765;1;461182.9732135301;4660069.024256599;0.0603241232949297;0;rgb|ir
5781;1;461182.9877607616;4660069.048386574;-0.03845450943745199;0;rgb|ir
5797;1;461183.00408307347;4660068.928093052;-0.05990467961081543;0;rgb|ir
5813;1;461183.013404631;4660068.975331928;0.022471136213602562;0;rgb|ir
5829;1;461183.04435580596;4660069.01273353;-0.0435081591514102;0;rgb|ir
5845;1;461182.99317777826;4660069.007607172;0.02661721388579415;0;rgb|ir
5861;1;461182.98656855605;4660069.005589086;0.14838174972764134;0;rgb|ir
5877;1;461183.1016472057;4660068.9954810385;0.03759636639916435;0;rgb|ir
5893;1;461183.03370101814;4660069.018502214;0.04199747556766625;0;rgb|ir
5909;1;461182.99748010817;4660068.935757466;-0.0494148150916776;0;rgb|ir
5925;1;461182.9195626531;4660068.959016185;-0.08837449287504538;0;rgb|ir
5941;1;461182.99744673533;4660068.978527452;-0.0037543185781622164;0;rgb|ir
5957;1;461183.0855727891;4660068.951010974;-0.03348475416062266;0;rgb|ir
5973;1;461182.9607242234;4660069.031617733;0.01032534364668261;0;rgb|ir
5989;1;461183.00781355624;4660068.994263644;0.028090121853205075;0;rgb|ir
6006;1;461183.03229474736;4660069.039564385;0.0025771551848350425;0;rgb|ir
6022;1;461183.0525713218;4660069.025635283;-0.058910851707934975;0;rgb|ir
6038;1;461183.00707608735;4660069.047178007;-0.014685494194252064;0;rgb|ir
6054;1;461183.0086963755;4660069.008792164;0.08335157660788384;0;rgb|ir
6070;1;461182.9021237871;4660068.939567523;0.022110182340901986;0;rgb|ir
6086;1;461182.9059466173;4660069.029370527;-0.006791103062770157;0;rgb|ir
6102;1;461182.9759910051;4660068.922190527;-0.05348922232967253;0;rgb|ir
6118;1;461183.03932577005;4660069.035095666;-0.010663855357335411;0;rgb|ir
6134;1;461183.0298180951;4660069.032712263;-0.019554359066768553;0;rgb|ir
6150;1;461183.0578278933;4660069.008850737;-0.023848041235195426;0;rgb|ir
6166;1;461182.949336492;4660068.963291932;-0.06727001398101735;0;rgb|ir
6182;1;461182.99075074546;4660069.099316493;0.0074817432251577005;0;rgb|ir
6198;1;461183.13429485756;4660068.958160605;0.05956843691721823;0;rgb|ir
6214;1;461183.00839246623;4660069.036450276;0.008627703936627146;0;rgb|ir
6230;1;461182.96556536865;4660069.048809403;-0.052034108211604604;0;rgb|ir
6246;1;461182.9818905825;4660068.999835784;-0.07807720757077198;0;rgb|ir
6262;1;461182.96538026084;4660069.017352024;0.04620571924744369;0;rgb|ir
6278;1;461183.0446116087;4660069.005258271;-0.0142242011068598;0;rgb|ir
6294;1;461183.0657785048;4660068.998020224;0.05702287819709706;0;rgb|ir
6310;1;461183.0357567839;4660069.027779031;0.013477739572047781;0;rgb|ir
6326;1;461182.9967518039;4660068.960482287;0.007288860567044926;0;rgb|ir
6342;1;461182.9750046768;4660069.043216772;0.04393905453393277;0;rgb|ir
6358;1;461183.05017001636;4660069.032613757;0.047192006177749636;0;rgb|ir
6374;1;461182.9208904822;4660068.984065285;0.03263770625252867;0;rgb|ir
6390;1;461182.9909861217;4660068.887446849;0.012331103203476163;0;rgb|ir
6406;1;461183.0158623806;4660068.990969164;-0.11577790673340481;1;rgb|ir
6422;1;461183.1198983359;4660068.94435427;-0.010927517048275472;0;rgb|ir
6438;1;461182.924628601;4660069.0891015595;0.07633691045668044;0;rgb|ir
6454;1;461183.02976822946;4660069.037728042;0.014986676536831495;0;rgb|ir
6470;1;461183.0773377522;4660068.936213428;-0.04671627195426071;0;rgb|ir
6486;1;461183.0033990912;4660069.004389522;-0.007653895446578385;0;rgb|ir
6502;1;461183.0300851252;4660068.992576502;-0.04013282570080872;0;rgb|ir
6518;1;461182.99237590615;4660068.976874866;-0.026753394398056796;0;rgb|ir
6534;1;461182.9859770345;4660068.984199325;0.04520104856876456;0;rgb|ir
6550;1;461182.81357616244;4660069.043757676;0.02564620222967305;0;rgb|ir
6566;1;461182.99371584837;4660069.025272712;-0.13777883082489598;0;rgb|ir
6582;1;461183.0802183756;4660068.966667403;-0.06934709702896695;0;rgb|ir
6598;1;461183.01641719264;4660068.906861509;0.06601263186876354;0;rgb|ir
6614;1;461182.954556391;4660068.936293873;0.0009172312720698283;0;rgb|ir
6630;1;461183.0601680426;4660069.055675224;-0.03258907352020993;0;rgb|ir
6646;1;461183.017896094;4660069.024470308;-0.1234481748959334;0;rgb|ir
6662;1;461183.0147764416;4660069.008826473;-0.00035403562640882015;0;rgb|ir
6678;1;461183.0810512557;4660068.9414769225;-0.00895134990183647;0;rgb|ir
6694;1;461182.9722723688;4660069.048016131;0.027504951254199633;0;rgb|ir
6710;1;461182.983128823;4660069.001771954;-0.0487666121663223;0;rgb|ir
6726;1;461182.95596193755;4660069.083239356;-0.019539116325100806;0;rgb|ir
6742;1;461183.0102822091;4660068.9512411235;-0.02355349710650605;0;rgb|ir
6758;1;461183.0092870926;4660068.958998495;0.011915638759512999;0;rgb|ir
6774;1;461183.02778899757;4660068.934692534;-0.10817609812235217;0;rgb|ir
6790;1;461183.02760426776;4660068.939236872;-0.020258709135845415;0;rgb|ir
6806;1;461183.0552442042;4660069.080055849;0.0152544015462175;0;rgb|ir
6822;1;461183.0450520416;4660068.977030275;-0.023847459832867485;0;rgb|ir
6838;1;461182.9536980467;4660069.016232293;-0.06135580126016036;0;rgb|ir
6854;1;461182.9294700743;4660069.061230045;0.006543845023443852;0;rgb|ir
6870;1;461182.9884769627;4660068.965000229;0.04901024034294653;0;rgb|ir
6886;1;461182.90321808873;4660069.022190495;0.03354294026642275;0;rgb|ir
6902;1;461183.0608039503;4660069.021713468;0.03151211526440388;0;rgb|ir
6918;1;461182.922655198;4660068.932062718;0.08024160453680387;0;rgb|ir
6934;1;461182.98660726385;4660069.002813068;0.0696179457745029;0;rgb|ir
6950;1;461183.0271206151;4660068.934127343;-0.062083256069198234;0;rgb|ir
6966;1;461183.02686637884;4660068.99105603;0.004793024563654866;0;rgb|ir
6982;1;461182.97036441334;4660068.930445433;0.09182295838404922;0;rgb|ir
6998;1;461183.00013473345;4660068.932295737;-0.13047428565786628;0;rgb|ir
7015;1;461182.95908077504;4660068.971055561;0.0759704047573743;0;rgb|ir
7031;1;461183.060471;4660069.0806295825;0.010951633957779879;0;rgb|ir
7047;1;461183.01764090476;4660069.030871485;-0.03863859411678536;0;rgb|ir
7063;1;461183.02332612814;4660068.987179646;-0.10955424334309954;0;rgb|ir
7079;1;461183.0668988974;4660069.012049527;0.057360917026907154;0;rgb|ir
7095;1;461182.92978197866;4660069.032865707;0.002559713635388461;0;rgb|ir
7111;1;461183.0067611007;4660068.955249291;-0.02651837961361524;0;rgb|ir
7127;1;461182.9854023691;4660069.005901339;0.026279253098833395;0;rgb|ir
7143;1;461182.9399999376;4660068.99721968;-0.01273000437070454;0;rgb|ir
7159;1;461182.98244711704;4660068.973512575;-0.04731464237993813;0;rgb|ir
7175;1;461183.01964664494;4660069.052847335;-0.06017075053481718;0;rgb|ir
7191;1;461182.99815607583;4660069.024717692;-0.07140116293197792;0;rgb|ir
7207;1;461183.0005892367;4660069.0067390585;-0.0014740626852785994;0;rgb|ir
7223;1;461182.9064816043;4660068.995103463;-0.06617793390871143;0;rgb|ir
7239;1;461182.97159959574;4660069.020495992;0.002681073941058326;0;rgb|ir
7255;1;461183.01088201586;4660069.043334951;-0.024854390967401514;0;rgb|ir
7271;1;461182.92425897217;4660069.006909523;0.03656196250072814;0;rgb|ir
7287;1;461182.9090941284;4660069.039675598;0.08658169404525003;0;rgb|ir
7303;1;461182.93860410195;4660068.936905042;-0.08738331221503542;0;rgb|ir
7319;1;461183.0496915909;4660068.971576099;-0.03975543662316334;0;rgb|ir
7335;1;461183.1901674349;4660068.952484615;-0.012385577401461977;0;rgb|ir
7351;1;461183.0387536471;4660069.0848093005;-0.035966446855187816;0;rgb|ir
7367;1;461183.0046302568;4660069.077086321;-0.07544909198554241;0;rgb|ir
7383;1;461182.9006460992;4660068.997782763;0.0389032855776519;0;rgb|ir
7399;1;461182.9382278527;4660068.965706188;0.031298682677706885;0;rgb|ir
7415;1;461182.9074826099;4660069.052378658;0.0493737750491304;0;rgb|ir
7431;1;461183.0736141709;4660069.095915706;0.014142520439720547;0;rgb|ir
7447;1;461182.9346848821;4660069.054265799;-0.04417798653323332;0;rgb|ir
7463;1;461183.10862868634;4660068.97547653;-0.06539016491455704;0;rgb|ir
7479;1;461182.94272140326;4660069.029783477;-0.019757459707597073;0;rgb|ir
7495;1;461183.0066570295;4660069.07350463;0.030979106365166622;0;rgb|ir
7511;1;461183.0300571707;4660069.060354585;0.0419640967072728;0;rgb|ir
7527;1;461182.95869516575;4660068.972834676;0.01469589037587436;0;rgb|ir
7543;1;461182.964439331;4660068.987082037;0.008946735291539781;0;rgb|ir
7559;1;461183.0276978093;4660068.926499698;-0.01131909345437089;0;rgb|ir
7575;1;461183.02549315494;4660069.05842614;0.0627069781297929;0;rgb|ir
7591;1;461182.9358558016;4660068.930458104;0.027536388386223562;0;rgb|ir
7607;1;461183.0387617808;4660068.985836239;0.006440686069678752;0;rgb|ir
7623;1;461182.98518922227;4660069.02502673;0.023239813471123878;0;rgb|ir
7639;1;461182.94730643334;4660068.974085436;0.08063258981099089;0;rgb|ir
7655;1;461182.9631692929;4660068.93235989;0.07208216505534076;0;rgb|ir
7671;1;461183.03766878345;4660069.025700488;0.006985372581200454;0;rgb|ir
7687;1;461182.9423722855;4660069.024321851;-0.008068869827366298;0;rgb|ir
7703;1;461182.9912437474;4660069.002193849;0.023687533745953258;0;rgb|ir
7719;1;461183.0123681642;4660068.973140967;0.04891379238634026;0;rgb|ir
7735;1;461183.0463687521;4660069.009697105;-0.014538263411819114;0;rgb|ir
7751;1;461183.01021285536;4660068.985002333;-0.13013492121211137;0;rgb|ir
7767;1;461183.0266869178;4660068.978372805;0.03451250757989054;0;rgb|ir
7783;1;461182.92655988404;4660069.019330203;-0.039361048633127185;0;rgb|ir
7799;1;461182.9000443012;4660068.993691822;-0.03490429832309817;0;rgb|ir
7815;1;461182.9999753434;4660068.961077499;-0.028219606126532817;0;rgb|ir
7831;1;461182.9734289221;4660069.047682682;-0.020628125528093056;0;rgb|ir
7847;1;461182.977234984;4660068.911783677;0.038563411571603125;0;rgb|ir
7863;1;461182.9561102955;4660068.966808393;-0.0013599622910975423;0;rgb|ir
7879;1;461182.9465030698;4660069.018536986;-0.0248686995634464;0;rgb|ir
7895;1;461182.94470450643;4660069.056983531;-0.03274552423555623;0;rgb|ir
7911;1;461183.01287540817;4660068.92557823;-0.06436050114242327;0;rgb|ir
7927;1;461183.0580254187;4660069.006405291;-0.04558288120909573;0;rgb|ir
7943;1;461182.9631035584;4660069.012405669;0.0216503369440985;0;rgb|ir
7959;1;461182.99547156406;4660068.963456224;0.023673206228048648;0;rgb|ir
7975;1;461182.95380528184;4660068.97209376;-0.05643066296756588;0;rgb|ir
7991;1;461182.9710564342;4660069.078236143;0.11887132319694443;0;rgb|ir
8008;1;461183.01336809865;4660069.0531878285;-0.022219108098917417;1;rgb|ir
8024;1;461183.0063292291;4660069.027917491;0.10193310486009653;0;rgb|ir
8040;1;461182.9558042825;4660069.032088955;0.017468411524129535;0;rgb|ir
8056;1;461183.04938199883;4660068.970135525;-0.049334774107256577;0;rgb|ir
8072;1;461183.0609402351;4660068.933821625;0.04174959609073459;0;rgb|ir
8088;1;461183.01415715495;4660069.037720943;0.005546130838468121;0;rgb|ir
8104;1;461182.99963722815;4660069.043136539;0.029409132686827412;0;rgb|ir
8120;1;461182.9641556866;4660068.996436613;-0.003659466152212615;0;rgb|ir
8136;1;461182.90665158094;4660068.961690121;-0.06815568071885823;0;rgb|ir
8152;1;461183.0208889623;4660069.080504328;0.0002913132880669544;0;rgb|ir
8168;1;461183.04068715876;4660068.966476113;0.010654053232155142;0;rgb|ir
8184;1;461183.13837223744;4660068.991498708;-0.00842291466568519;0;rgb|ir
8200;1;461182.98494091845;4660069.010352042;0.03553615284211868;0;rgb|ir
8216;1;461182.97771984566;4660069.045754713;-0.00844228623127455;0;rgb|ir
8232;1;461183.00115790445;4660069.022218941;0.03007484281953858;0;rgb|ir
8248;1;461182.97153159644;4660068.975583694;-0.1056711620157611;0;rgb|ir
8264;1;461183.04966357467;4660068.9628436575;-0.026635917947995927;0;rgb|ir
8280;1;461183.0254456695;4660068.972947498;-0.03611979551828836;0;rgb|ir
8296;1;461183.00649333786;4660068.965522085;0.01273142990169212;0;rgb|ir
8312;1;461182.9899887245;4660068.9501737105;-0.04806455950447947;0;rgb|ir
8328;1;461183.0077241492;4660069.0069897855;0.006884873821496224;0;rgb|ir
8344;1;461183.0252811947;4660068.941794368;0.07651596506360862;0;rgb|ir
8360;1;461183.0343621515;4660069.036654419;-0.03476238769375613;0;rgb|ir
8376;1;461183.033960426;4660069.038893183;-0.05061764723018172;0;rgb|ir
8392;1;461182.94170764985;4660068.989777087;-0.003192254483283514;0;rgb|ir
8408;1;461183.06809199404;4660069.086641819;-0.0027132492970850424;0;rgb|ir
8424;1;461183.00493015867;4660068.946480724;0.13410380842569686;0;rgb|ir
8440;1;461182.9981780624;4660069.016268616;-0.05384762071650567;0;rgb|ir
8456;1;461183.0116728047;4660068.996708805;-0.0030203109244078337;0;rgb|ir
8472;1;461183.0125238388;4660068.971870912;-0.010357970331565932;0;rgb|ir
8488;1;461182.96767705196;4660069.0762118045;-0.011797893232894232;0;rgb|ir
8504;1;461183.008568076;4660068.967294742;0.09001297710126144;0;rgb|ir
8520;1;461182.94077236037;4660069.013120596;0.06944298482992017;0;rgb|ir
8536;1;461183.02625932876;4660069.024610969;0.019082331775082215;0;rgb|ir
8552;1;461183.03120861866;4660069.031025601;0.022616662705901833;0;rgb|ir
8568;1;461183.0642482303;4660068.959381178;0.02165344913680578;0;rgb|ir
8584;1;461182.8865286836;4660068.786908662;0.03173143832113225;0;rgb|ir
8600;1;461183.04243057466;4660069.021828332;-0.009196152565025689;0;rgb|ir
8616;1;461182.9406352694;4660069.02562151;0.03112833418245067;0;rgb|ir
8632;1;461183.02919402195;4660068.913536841;0.12735728405902477;0;rgb|ir
8648;1;461183.0991871316;4660068.995965959;0.006788675286614299;0;rgb|ir
8664;1;461182.9856364518;4660068.981081956;0.028109952835938187;0;rgb|ir
8680;1;461183.0500147458;4660068.861090339;-0.07317471375836553;0;rgb|ir
8696;1;461182.98729243514;4660068.966408603;0.048657736752284186;0;rgb|ir
8712;1;461182.99484314286;4660068.988664875;0.0066020399246197285;0;rgb|ir
8728;1;461182.9359917328;4660068.975564863;-0.08141903483320423;0;rgb|ir
8744;1;461183.01567638817;4660068.967048885;0.07943275830242882;0;rgb|ir
8760;1;461183.00581749744;4660069.105287405;0.08408938725851062;0;rgb|ir
8776;1;461183.064096139;4660069.035469038;0.1175672520326264;0;rgb|ir
8792;1;461182.9704322428;4660068.946902175;0.033634595088193296;0;rgb|ir
8808;1;461183.0063310988;4660068.951841533;-0.025698211462334808;0;rgb|ir
8824;1;461182.91591045615;4660068.973804063;0.0024001625913800963;0;rgb|ir
8840;1;461182.9848599225;4660068.958185953;0.021605966364886375;0;rgb|ir
8856;1;461182.9558740432;4660069.093961404;0.06005568125108482;0;rgb|ir
8872;1;461183.00211484625;4660069.006799808;0.12227158821500833;0;rgb|ir
8888;1;461182.92905959045;4660069.06851843;-0.017682640377940397;0;rgb|ir
8904;1;461182.9165627663;4660069.021655695;-0.07356394679967007;0;rgb|ir
8920;1;461182.99270709715;4660068.935426827;-0.02014223269620188;0;rgb|ir
8936;1;461183.0551778338;4660069.066099176;0.08547820556037707;0;rgb|ir
8952;1;461182.99491587264;4660068.9707888495;0.011097773194410033;0;rgb|ir
8968;1;461183.04478641925;4660069.033321088;0.002719241985094353;0;rgb|ir
8984;1;461183.01761774224;4660069.039577224;0.05786800062637514;0;rgb|ir
9001;1;461183.0368852606;4660069.032307338;-0.025748842730875444;0;rgb|ir
9017;1;461182.9130135234;4660069.060399134;0.018569906965344826;0;rgb|ir
9033;1;461182.9287930876;4660069.011464572;-0.10466197797128243;0;rgb|ir
9049;1;461183.0157443858;4660069.017277669;0.029733712135028803;0;rgb|ir
9065;1;461183.00310794753;4660069.017186843;0.0422048871366512;0;rgb|ir
9081;1;461182.9857077313;4660068.93231913;0.027047063591936343;0;rgb|ir
9097;1;461182.99736617634;4660068.924548589;-0.0006746905472769012;0;rgb|ir
9113;1;461182.94479876326;4660068.958550965;-0.057326306440031574;0;rgb|ir
9129;1;461183.05946538533;4660068.922731358;-0.045657162973565896;0;rgb|ir
9145;1;461182.9848927977;4660068.997901789;-0.06786412964457156;0;rgb|ir
9161;1;461182.91895777924;4660068.992778005;-0.022221577663019763;0;rgb|ir
9177;1;461182.99661537923;4660069.047350473;-0.0801818702614964;0;rgb|ir
9193;1;461183.04242120124;4660069.022417503;-0.01445090164258907;0;rgb|ir
9209;1;461183.0293234406;4660068.942813621;0.07375724164231943;0;rgb|ir
9225;1;461183.0014770568;4660068.959954733;-0.03770289909335903;0;rgb|ir
9241;1;461182.9775295776;4660068.965209854;0.05146423157907522;0;rgb|ir
9257;1;461183.0356926247;4660068.999951811;-0.05619825791188914;0;rgb|ir
9273;1;461182.9859461074;4660068.997762321;-0.09421176177533423;0;rgb|ir
9289;1;461182.9972398942;4660069.056786939;-0.014728361218954928;0;rgb|ir
9305;1;461182.9970306535;4660069.050974729;-0.022323975229530946;0;rgb|ir
9321;1;461182.98996391235;4660068.965636599;-0.04464797719334302;0;rgb|ir
9337;1;461183.0498730498;4660068.948075442;0.0035900830626754542;0;rgb|ir
9353;1;461183.06376131193;4660069.099220774;-0.00417584097174041;0;rgb|ir
9369;1;461182.9253447023;4660068.97968311;-0.025054541294580946;0;rgb|ir
9385;1;461183.03210213926;4660068.965908944;-0.04165319179656874;0;rgb|ir
9401;1;461183.00982096075;4660069.054849075;-0.008097929192193825;0;rgb|ir
9417;1;461182.97534552;4660068.854437092;0.08593335766476617;0;rgb|ir
9433;1;461182.967188258;4660069.110889559;0.0046693532103968425;0;rgb|ir
9449;1;461182.94441008515;4660069.031556391;-0.05795000340158229;0;rgb|ir
9465;1;461182.94524055585;4660068.966159659;0.0020389249476194895;0;rgb|ir
9481;1;461183.00210745324;4660069.0525009595;-0.021220034202586304;0;rgb|ir
9497;1;461182.88463993376;4660069.010787956;-0.1277814221330956;0;rgb|ir
9513;1;461182.96868034796;4660068.96941593;0.08500379834517371;0;rgb|ir
9529;1;461183.0080095521;4660068.932880862;-0.021396739175775722;0;rgb|ir
9545;1;461183.0151526476;4660069.089493617;-0.044347701522474886;0;rgb|ir
9561;1;461183.011534238;4660069.004582727;-0.0195669037519931;0;rgb|ir
9577;1;461182.9575726134;4660068.964447866;0.08227308388277195;0;rgb|ir
9593;1;461182.9802966732;4660069.058684831;-0.06630012965522843;0;rgb|ir
9609;1;461183.02634851274;4660069.081789785;-0.02214226953809391;1;rgb|ir
9625;1;461183.05440794816;4660069.019567133;-0.07343676626655898;0;rgb|ir
9641;1;461183.03599302424;4660068.982565632;0.0017457812684604217;0;rgb|ir
9657;1;461182.92825399566;4660069.00442846;-0.01227927515393587;0;rgb|ir
9673;1;461183.0229411374;4660068.894467994;-0.00028356463648185305;0;rgb|ir
9689;1;461182.9872189352;4660069.024970723;-0.06349363137917821;0;rgb|ir
9705;1;461183.0744069468;4660069.000612342;0.02768763223600942;0;rgb|ir
9721;1;461183.05445183086;4660068.999451907;0.06829203584847697;0;rgb|ir
9737;1;461183.1601780104;4660068.954284717;0.07531447201980983;0;rgb|ir
9753;1;461183.07100162987;4660068.988305005;0.034804683242643124;0;rgb|ir
9769;1;461183.0152732398;4660068.913122541;0.05758360084498768;0;rgb|ir
9785;1;461183.01862489776;4660069.012517493;-0.02328309688582237;0;rgb|ir
9801;1;461182.99206525536;4660068.953607211;0.06459648449555984;0;rgb|ir
9817;1;461183.02383352583;4660069.004153695;0.07386046520974417;0;rgb|ir
9833;1;461182.9873726363;4660068.948227835;0.03554650042671838;0;rgb|ir
9849;1;461182.9789511298;4660068.989934998;-0.07266893401145823;0;rgb|ir
9865;1;461183.10020164144;4660068.976233799;0.004245805869779171;0;rgb|ir
9881;1;461183.0597078696;4660069.049568139;0.0072152500533834325;0;rgb|ir
9897;1;461183.0268869738;4660069.018523717;0.05363756188323132;0;rgb|ir
9913;1;461183.0229047681;4660068.991347175;0.048640316448892405;0;rgb|ir
9929;1;461182.91396638996;4660069.050032965;0.0867331708269008;0;rgb|ir
9945;1;461183.05858016625;4660068.877988812;-0.03728043330097637;0;rgb|ir
9961;1;461183.0205312412;4660068.992763362;-0.03237382536842267;0;rgb|ir
9977;1;461182.9984405646;4660069.022719592;-0.12728789342006164;0;rgb|ir
9993;1;461182.9962434695;4660069.075752474;-0.025721650568903895;0;rgb|ir
10010;1;461183.01274883444;4660069.016590931;0.03622555790963946;0;rgb|ir
10026;1;461182.98422543576;4660069.001297608;-0.032430461988737454;0;rgb|ir
10042;1;461182.9590578937;4660068.946439106;-0.029608934458812575;0;rgb|ir
10058;1;461182.9710228818;4660069.018004903;-0.029993108288883387;0;rgb|ir
10074;1;461182.9074946232;4660068.959619544;0.05927253284706228;0;rgb|ir
10090;1;461183.0115838323;4660068.97039678;0.08438056797233866;0;rgb|ir
10106;1;461182.9867253254;4660068.986397654;0.04359021936792546;0;rgb|ir
10122;1;461183.0100361992;4660068.99085028;-0.09740811456273302;0;rgb|ir
10138;1;461183.0017584996;4660069.0162724815;0.016462736891831815;0;rgb|ir
10154;1;461183.05259562447;4660068.953168715;-0.0031440904870074894;0;rgb|ir
10170;1;461183.02623868803;4660069.013231944;-0.02578699803795814;0;rgb|ir
10186;1;461182.98342399095;4660069.016123195;-0.004298304352539683;0;rgb|ir
10202;1;461182.9342322285;4660069.022453824;-0.021179196790410595;0;rgb|ir
10218;1;461183.00839235977;4660069.021863381;-0.03131896812821453;0;rgb|ir
10234;1;461183.03336234327;4660069.020057963;0.019302696085420137;0;rgb|ir
10250;1;461182.9754051406;4660068.95110008;0.13214576438292772;0;rgb|ir
10266;1;461183.07403164986;4660068.935205157;-0.021916321461803875;0;rgb|ir
10282;1;461183.0740639554;4660069.102199505;-0.02303071903587775;0;rgb|ir
10298;1;461182.9692599377;4660069.008478268;-0.08977373445708436;0;rgb|ir
10314;1;461182.84988256893;4660069.070272766;0.054369014395188736;0;rgb|ir
10330;1;461182.94074165955;4660069.045090204;0.011285830625370995;0;rgb|ir
10346;1;461182.98034880054;4660068.983826061;-0.04395054926637315;0;rgb|ir
10362;1;461183.01695697417;4660068.983969814;-0.02722125151479228;0;rgb|ir
10378;1;461182.9757662537;4660068.98806387;0.0068874423133577015;0;rgb|ir
10394;1;461183.11345977563;4660069.063485792;-0.054414189345359715;0;rgb|ir
10410;1;461183.00520955905;4660068.981510892;-0.013741784998128295;0;rgb|ir
10426;1;461182.9079099981;4660069.002521669;0.008488042930348359;0;rgb|ir
10442;1;461183.03448689973;4660069.058365686;0.0769832133398877;0;rgb|ir
10458;1;461183.0796252055;4660068.985899291;0.014140664101482653;0;rgb|ir
10474;1;461183.0591507173;4660068.978513785;-0.033558273523748045;0;rgb|ir
10490;1;461183.15621765814;4660069.026175863;-0.09905493603232253;0;rgb|ir
10506;1;461182.95885969687;4660068.998359627;-0.0494258518301248;0;rgb|ir
10522;1;461182.96761427826;4660068.928164898;0.05751765700932718;0;rgb|ir
10538;1;461182.99406260037;4660069.045304943;-0.021462053504542125;0;rgb|ir
10554;1;461182.9814699838;4660068.947938816;-0.050036261552135045;0;rgb|ir
10570;1;461182.9716743867;4660068.987468326;0.02807744360765931;0;rgb|ir
10586;1;461182.9453747549;4660068.884036616;-0.04126206519251402;0;rgb|ir
10602;1;461182.96925041;4660069.009704467;-0.01448159332984171;0;rgb|ir
10618;1;461182.9164222423;4660068.873190448;-0.02809437856805418;0;rgb|ir
10634;1;461183.0097491308;4660069.007533897;0.01351459485081629;0;rgb|ir
10650;1;461183.0230334242;4660068.997077491;-0.02693575628643992;0;rgb|ir
10666;1;461183.03448760894;4660069.065320478;-0.011123712569115991;0;rgb|ir
10682;1;461182.8781849306;4660069.045678867;-0.020228389621516858;0;rgb|ir
10698;1;461183.0491168171;4660069.001734619;0.05853177207492807;0;rgb|ir
10714;1;461182.9714038269;4660069.000057378;0.012170295563042131;0;rgb|ir
10730;1;461182.96803108166;4660069.006092905;-0.06488754448281807;0;rgb|ir
10746;1;461182.9550772812;4660068.877790618;0.0354813610982009;0;rgb|ir
10762;1;461183.0895565518;4660069.012951748;-0.032370665169254874;0;rgb|ir
10778;1;461183.0076715102;4660068.990919429;0.03998686649556084;0;rgb|ir
10794;1;461182.9581103805;4660069.008810244;0.06536245331675412;0;rgb|ir
10810;1;461183.05791185534;4660069.0620961785;-0.030095183270167802;0;rgb|ir
10826;1;461182.98485751427;4660069.0080521675;0.04083898150100233;0;rgb|ir
10842;1;461183.0153077729;4660068.984230995;-0.06839678200812942;0;rgb|ir
10858;1;461183.02751800383;4660069.002764957;0.001317597502935991;0;rgb|ir
10874;1;461182.9147017981;4660068.999412263;-0.08989678373040322;0;rgb|ir
10890;1;461183.04115925654;4660069.008711271;-0.04992835358686984;0;rgb|ir
10906;1;461183.06924537686;4660069.089566536;-0.056557750549573196;0;rgb|ir
10922;1;461183.00606661814;4660069.013431716;0.031218701803048726;0;rgb|ir
10938;1;461182.9760093331;4660069.00370569;-0.0036106573021362797;0;rgb|ir
10954;1;461182.978371862;4660068.982228957;0.052879496149621855;0;rgb|ir
10970;1;461182.9577385818;4660068.9490562705;0.03124666614512915;0;rgb|ir
10986;1;461183.05643846706;4660068.963426562;-0.04555295492081973;0;rgb|ir
11003;1;461182.9932222393;4660068.962915708;0.06401435466694076;0;rgb|ir
11019;1;461183.07668159524;4660068.963020114;-0.009543233762698021;0;rgb|ir
11035;1;461183.0562625669;4660069.048489095;-0.12149741132896066;0;rgb|ir
11051;1;461183.0535450222;4660069.027901061;-0.02632013889996527;0;rgb|ir
11067;1;461182.94421699416;4660068.946749222;-0.053812445377237145;0;rgb|ir
11083;1;461182.89985331363;4660069.035988006;-0.10726731358115744;0;rgb|ir
11099;1;461182.96184601693;4660069.027396281;0.054416674856731274;0;rgb|ir
11115;1;461183.1074242254;4660068.972292887;-0.011362267971981276;0;rgb|ir
11131;1;461182.9561617252;4660069.093361338;-0.03184863975706551;0;rgb|ir
11147;1;461183.0059204739;4660068.849187797;0.05085588944177262;0;rgb|ir
11163;1;461183.0214015576;4660068.953844408;-0.06185403359590276;0;rgb|ir
11179;1;461183.0253210668;4660068.997150195;0.0005564963503261639;0;rgb|ir
11195;1;461182.9342017622;4660068.98114382;-0.04143989716303976;0;rgb|ir
11211;1;461183.0072496096;4660069.0154587375;0.04239569200177162;1;rgb|ir
11227;1;461182.9989310118;4660068.958901379;0.04901467777277041;0;rgb|ir
11243;1;461183.0726487466;4660068.953791848;0.08036932578512034;0;rgb|ir
11259;1;461183.0109788953;4660068.911985963;-0.03013330504204764;0;rgb|ir
11275;1;461183.03068629355;4660069.042222638;0.019737980483631228;0;rgb|ir
