# Time;x;y;z;LookX;LookY;LookZ
4244.0;520498.67767767765;4674658.964964965;504.5605605605606;520488.67767767765;4674668.964964965;504.5605605605606
4260.0;520496.5745745746;4674660.323323323;504.82682682682685;520486.5745745746;4674670.323323323;504.82682682682685
4276.0;520494.4714714715;4674661.681681681;505.0930930930931;520484.4714714715;4674671.681681681;505.0930930930931
4292.0;520492.36836836836;4674663.04004004;505.35935935935936;520482.36836836836;4674673.04004004;505.35935935935936
4308.0;520490.26526526525;4674664.398398398;505.6256256256256;520480.26526526525;4674674.398398398;505.6256256256256
4324.0;520488.1621621622;4674665.756756756;505.8918918918919;520478.1621621622;4674675.756756756;505.8918918918919
4340.0;520486.0590590591;4674667.115115115;506.15815815815813;520476.0590590591;4674677.115115115;506.15815815815813
4356.0;520483.95595595596;4674668.473473473;506.4244244244244;520473.95595595596;4674678.473473473;506.4244244244244
4372.0;520481.85285285284;4674669.8318318315;506.6906906906907;520471.85285285284;4674679.8318318315;506.6906906906907
4388.0;520479.7497497497;4674671.19019019;506.95695695695696;520469.7497497497;4674681.19019019;506.95695695695696
4404.0;520477.64664664667;4674672.5485485485;507.2232232232232;520467.64664664667;4674682.5485485485;507.2232232232232
4420.0;520475.54354354355;4674673.9069069065;507.4894894894895;520465.54354354355;4674683.9069069065;507.4894894894895
4436.0;520473.44044044043;4674675.2652652655;507.7557557557558;520463.44044044043;4674685.2652652655;507.7557557557558
4452.0;520471.3373373373;4674676.6236236235;508.02202202202204;520461.3373373373;4674686.6236236235;508.02202202202204
4468.0;520469.23423423426;4674677.981981982;508.2882882882883;520459.23423423426;4674687.981981982;508.2882882882883
4484.0;520467.13113113114;4674679.3403403405;508.55455455455456;520457.13113113114;4674689.3403403405;508.55455455455456
4500.0;520465.028028028;4674680.698698699;508.8208208208208;520455.028028028;4674690.698698699;508.8208208208208
4516.0;520462.9249249249;4674682.0570570575;509.08708708708707;520452.9249249249;4674692.0570570575;509.08708708708707
4532.0;520460.8218218218;4674683.415415416;509.3533533533533;520450.8218218218;4674693.415415416;509.3533533533533
4548.0;520458.71871871874;4674684.773773774;509.6196196196196;520448.71871871874;4674694.773773774;509.6196196196196
4564.0;520456.6156156156;4674686.132132133;509.8858858858859;520446.6156156156;4674696.132132133;509.8858858858859
4580.0;520454.5125125125;4674687.490490491;510.15215215215215;520444.5125125125;4674697.490490491;510.15215215215215
4596.0;520452.4094094094;4674688.848848849;510.4184184184184;520442.4094094094;4674698.848848849;510.4184184184184
4612.0;520450.30630630633;4674690.207207208;510.68468468468467;520440.30630630633;4674700.207207208;510.68468468468467
4628.0;520448.2032032032;4674691.565565566;510.950950950951;520438.2032032032;4674701.565565566;510.950950950951
4644.0;520446.1001001001;4674692.923923924;511.21721721721724;520436.1001001001;4674702.923923924;511.21721721721724
4660.0;520443.996996997;4674694.282282283;511.4834834834835;520433.996996997;4674704.282282283;511.4834834834835
4676.0;520441.89389389387;4674695.640640641;511.74974974974975;520431.89389389387;4674705.640640641;511.74974974974975
4692.0;520439.7907907908;4674696.998998999;512.016016016016;520429.7907907908;4674706.998998999;512.016016016016
4708.0;520437.6876876877;4674698.357357358;512.2822822822823;520427.6876876877;4674708.357357358;512.2822822822823
4724.0;520435.5845845846;4674699.715715716;512.5485485485485;520425.5845845846;4674709.715715716;512.5485485485485
4740.0;520433.48148148146;4674701.074074074;512.8148148148148;520423.48148148146;4674711.074074074;512.8148148148148
4756.0;520431.3783783784;4674702.432432433;513.081081081081;520421.3783783784;4674712.432432433;513.081081081081
4772.0;520429.2752752753;4674703.790790791;513.3473473473473;520419.2752752753;4674713.790790791;513.3473473473473
4788.0;520427.17217217217;4674705.149149149;513.6136136136136;520417.17217217217;4674715.149149149;513.6136136136136
4804.0;520425.06906906905;4674706.507507508;513.8798798798799;520415.06906906905;4674716.507507508;513.8798798798799
4820.0;520422.96596596594;4674707.865865866;514.1461461461462;520412.96596596594;4674717.865865866;514.1461461461462
4836.0;520420.8628628629;4674709.224224225;514.4124124124124;520410.8628628629;4674719.224224225;514.4124124124124
4852.0;520418.75975975976;4674710.582582583;514.6786786786787;520408.75975975976;4674720.582582583;514.6786786786787
4868.0;520416.65665665665;4674711.940940941;514.944944944945;520406.65665665665;4674721.940940941;514.944944944945
4884.0;520414.55355355353;4674713.2992993;515.2112112112112;520404.55355355353;4674723.2992993;515.2112112112112
4900.0;520412.4504504505;4674714.657657658;515.4774774774775;520402.4504504505;4674724.657657658;515.4774774774775
4916.0;520410.34734734736;4674716.016016016;515.7437437437437;520400.34734734736;4674726.016016016;515.7437437437437
4932.0;520408.24424424424;4674717.374374375;516.01001001001;520398.24424424424;4674727.374374375;516.01001001001
4948.0;520406.1411411411;4674718.732732733;516.2762762762762;520396.1411411411;4674728.732732733;516.2762762762762
4964.0;520404.03803803807;4674720.091091091;516.5425425425425;520394.03803803807;4674730.091091091;516.5425425425425
4980.0;520401.93493493495;4674721.44944945;516.8088088088089;520391.93493493495;4674731.44944945;516.8088088088089
4996.0;520399.83183183183;4674722.807807808;517.0750750750751;520389.83183183183;4674732.807807808;517.0750750750751
5013.0;520397.7287287287;4674724.166166166;517.3413413413414;520387.7287287287;4674734.166166166;517.3413413413414
5029.0;520395.6256256256;4674725.524524525;517.6076076076076;520385.6256256256;4674735.524524525;517.6076076076076
5045.0;520393.52252252254;4674726.882882883;517.8738738738739;520383.52252252254;4674736.882882883;517.8738738738739
5061.0;520391.4194194194;4674728.241241241;518.1401401401401;520381.4194194194;4674738.241241241;518.1401401401401
5077.0;520389.3163163163;4674729.5995996;518.4064064064064;520379.3163163163;4674739.5995996;518.4064064064064
5093.0;520387.2132132132;4674730.957957958;518.6726726726727;520377.2132132132;4674740.957957958;518.6726726726727
5109.0;520385.11011011014;4674732.316316316;518.9389389389389;520375.11011011014;4674742.316316316;518.9389389389389
5125.0;520383.007007007;4674733.674674675;519.2052052052052;520373.007007007;4674743.674674675;519.2052052052052
5141.0;520380.9039039039;4674735.033033033;519.4714714714714;520370.9039039039;4674745.033033033;519.4714714714714
5157.0;520378.8008008008;4674736.391391391;519.7377377377377;520368.8008008008;4674746.391391391;519.7377377377377
5173.0;520376.6976976977;4674737.74974975;520.004004004004;520366.6976976977;4674747.74974975;520.004004004004
5189.0;520374.5945945946;4674739.108108108;520.2702702702703;520364.5945945946;4674749.108108108;520.2702702702703
5205.0;520372.4914914915;4674740.466466467;520.5365365365366;520362.4914914915;4674750.466466467;520.5365365365366
5221.0;520370.3883883884;4674741.824824825;520.8028028028028;520360.3883883884;4674751.824824825;520.8028028028028
5237.0;520368.28528528527;4674743.183183183;521.0690690690691;520358.28528528527;4674753.183183183;521.0690690690691
5253.0;520366.1821821822;4674744.541541542;521.3353353353353;520356.1821821822;4674754.541541542;521.3353353353353
5269.0;520364.0790790791;4674745.8998999;521.6016016016016;520354.0790790791;4674755.8998999;521.6016016016016
5285.0;520361.975975976;4674747.258258258;521.8678678678679;520351.975975976;4674757.258258258;521.8678678678679
5301.0;520359.87287287286;4674748.616616617;522.1341341341341;520349.87287287286;4674758.616616617;522.1341341341341
5317.0;520357.76976976974;4674749.974974975;522.4004004004004;520347.76976976974;4674759.974974975;522.4004004004004
5333.0;520355.6666666667;4674751.333333333;522.6666666666666;520345.6666666667;4674761.333333333;522.6666666666666
5349.0;520353.56356356357;4674752.691691692;522.9329329329329;520343.56356356357;4674762.691691692;522.9329329329329
5365.0;520351.46046046045;4674754.05005005;523.1991991991993;520341.46046046045;4674764.05005005;523.1991991991993
5381.0;520349.35735735734;4674755.408408408;523.4654654654655;520339.35735735734;4674765.408408408;523.4654654654655
5397.0;520347.2542542543;4674756.766766767;523.7317317317318;520337.2542542543;4674766.766766767;523.7317317317318
5413.0;520345.15115115116;4674758.125125125;523.997997997998;520335.15115115116;4674768.125125125;523.997997997998
5429.0;520343.04804804805;4674759.483483483;524.2642642642643;520333.04804804805;4674769.483483483;524.2642642642643
5445.0;520340.94494494493;4674760.841841842;524.5305305305305;520330.94494494493;4674770.841841842;524.5305305305305
5461.0;520338.8418418418;4674762.2002002;524.7967967967968;520328.8418418418;4674772.2002002;524.7967967967968
5477.0;520336.73873873876;4674763.558558558;525.063063063063;520326.73873873876;4674773.558558558;525.063063063063
5493.0;520334.63563563564;4674764.916916917;525.3293293293293;520324.63563563564;4674774.916916917;525.3293293293293
5509.0;520332.5325325325;4674766.275275275;525.5955955955956;520322.5325325325;4674776.275275275;525.5955955955956
5525.0;520330.4294294294;4674767.633633634;525.8618618618618;520320.4294294294;4674777.633633634;525.8618618618618
5541.0;520328.32632632635;4674768.991991992;526.1281281281281;520318.32632632635;4674778.991991992;526.1281281281281
5557.0;520326.22322322323;4674770.35035035;526.3943943943943;520316.22322322323;4674780.35035035;526.3943943943943
5573.0;520324.1201201201;4674771.708708709;526.6606606606606;520314.1201201201;4674781.708708709;526.6606606606606
5589.0;520322.017017017;4674773.067067067;526.926926926927;520312.017017017;4674783.067067067;526.926926926927
5605.0;520319.9139139139;4674774.425425425;527.1931931931932;520309.9139139139;4674784.425425425;527.1931931931932
5621.0;520317.8108108108;4674775.783783784;527.4594594594595;520307.8108108108;4674785.783783784;527.4594594594595
5637.0;520315.7077077077;4674777.142142142;527.7257257257257;520305.7077077077;4674787.142142142;527.7257257257257
5653.0;520313.6046046046;4674778.5005005;527.991991991992;520303.6046046046;4674788.5005005;527.991991991992
5669.0;520311.5015015015;4674779.858858859;528.2582582582583;520301.5015015015;4674789.858858859;528.2582582582583
5685.0;520309.3983983984;4674781.217217217;528.5245245245245;520299.3983983984;4674791.217217217;528.5245245245245
5701.0;520307.2952952953;4674782.575575575;528.7907907907908;520297.2952952953;4674792.575575575;528.7907907907908
5717.0;520305.1921921922;4674783.933933934;529.057057057057;520295.1921921922;4674793.933933934;529.057057057057
5733.0;520303.0890890891;4674785.292292292;529.3233233233233;520293.0890890891;4674795.292292292;529.3233233233233
5749.0;520300.98598598596;4674786.65065065;529.5895895895897;520290.98598598596;4674796.65065065;529.5895895895897
5765.0;520298.8828828829;4674788.009009009;529.8558558558559;520288.8828828829;4674798.009009009;529.8558558558559
5781.0;520296.7797797798;4674789.367367367;530.1221221221222;520286.7797797798;4674799.367367367;530.1221221221222
5797.0;520294.67667667667;4674790.725725725;530.3883883883884;520284.67667667667;4674800.725725725;530.3883883883884
5813.0;520292.57357357355;4674792.084084084;530.6546546546547;520282.57357357355;4674802.084084084;530.6546546546547
5829.0;520290.4704704705;4674793.442442442;530.9209209209209;520280.4704704705;4674803.442442442;530.9209209209209
5845.0;520288.3673673674;4674794.800800801;531.1871871871872;520278.3673673674;4674804.800800801;531.1871871871872
5861.0;520286.26426426426;4674796.159159159;531.4534534534534;520276.26426426426;4674806.159159159;531.4534534534534
5877.0;520284.16116116114;4674797.517517517;531.7197197197197;520274.16116116114;4674807.517517517;531.7197197197197
5893.0;520282.0580580581;4674798.875875876;531.985985985986;520272.0580580581;4674808.875875876;531.985985985986
5909.0;520279.95495495497;4674800.234234234;532.2522522522522;520269.95495495497;4674810.234234234;532.2522522522522
5925.0;520277.85185185185;4674801.592592592;532.5185185185185;520267.85185185185;4674811.592592592;532.5185185185185
5941.0;520275.74874874874;4674802.950950951;532.7847847847847;520265.74874874874;4674812.950950951;532.7847847847847
5957.0;520273.6456456456;4674804.309309309;533.051051051051;520263.6456456456;4674814.309309309;533.051051051051
5973.0;520271.54254254256;4674805.667667667;533.3173173173174;520261.54254254256;4674815.667667667;533.3173173173174
5989.0;520269.43943943945;4674807.026026026;533.5835835835836;520259.43943943945;4674817.026026026;533.5835835835836
6006.0;520267.33633633633;4674808.384384384;533.8498498498499;520257.33633633633;4674818.384384384;533.8498498498499
6022.0;520265.2332332332;4674809.742742742;534.1161161161161;520255.2332332332;4674819.742742742;534.1161161161161
6038.0;520263.13013013016;4674811.101101101;534.3823823823824;520253.13013013016;4674821.101101101;534.3823823823824
6054.0;520261.02702702704;4674812.459459459;534.6486486486486;520251.02702702704;4674822.459459459;534.6486486486486
6070.0;520258.9239239239;4674813.817817817;534.9149149149149;520248.9239239239;4674823.817817817;534.9149149149149
6086.0;520256.8208208208;4674815.176176176;535.1811811811812;520246.8208208208;4674825.176176176;535.1811811811812
6102.0;520254.7177177177;4674816.534534534;535.4474474474474;520244.7177177177;4674826.534534534;535.4474474474474
6118.0;520252.61461461463;4674817.8928928925;535.7137137137137;520242.61461461463;4674827.8928928925;535.7137137137137
6134.0;520250.5115115115;4674819.251251251;535.9799799799799;520240.5115115115;4674829.251251251;535.9799799799799
6150.0;520248.4084084084;4674820.6096096095;536.2462462462463;520238.4084084084;4674830.6096096095;536.2462462462463
6166.0;520246.3053053053;4674821.9679679675;536.5125125125126;520236.3053053053;4674831.9679679675;536.5125125125126
6182.0;520244.2022022022;4674823.3263263265;536.7787787787788;520234.2022022022;4674833.3263263265;536.7787787787788
6198.0;520242.0990990991;4674824.6846846845;537.0450450450451;520232.0990990991;4674834.6846846845;537.0450450450451
6214.0;520239.995995996;4674826.043043043;537.3113113113113;520229.995995996;4674836.043043043;537.3113113113113
6230.0;520237.8928928929;4674827.4014014015;537.5775775775776;520227.8928928929;4674837.4014014015;537.5775775775776
6246.0;520235.78978978976;4674828.7597597595;537.8438438438438;520225.78978978976;4674838.7597597595;537.8438438438438
6262.0;520233.6866866867;4674830.1181181185;538.1101101101101;520223.6866866867;4674840.1181181185;538.1101101101101
6278.0;520231.5835835836;4674831.4764764765;538.3763763763764;520221.5835835836;4674841.4764764765;538.3763763763764
6294.0;520229.4804804805;4674832.834834835;538.6426426426426;520219.4804804805;4674842.834834835;538.6426426426426
6310.0;520227.37737737736;4674834.1931931935;538.9089089089089;520217.37737737736;4674844.1931931935;538.9089089089089
6326.0;520225.2742742743;4674835.551551552;539.1751751751751;520215.2742742743;4674845.551551552;539.1751751751751
6342.0;520223.1711711712;4674836.90990991;539.4414414414414;520213.1711711712;4674846.90990991;539.4414414414414
6358.0;520221.06806806807;4674838.268268269;539.7077077077078;520211.06806806807;4674848.268268269;539.7077077077078
6374.0;520218.96496496495;4674839.626626627;539.973973973974;520208.96496496495;4674849.626626627;539.973973973974
6390.0;520216.86186186183;4674840.984984985;540.2402402402403;520206.86186186183;4674850.984984985;540.2402402402403
6406.0;520214.7587587588;4674842.343343344;540.5065065065065;520204.7587587588;4674852.343343344;540.5065065065065
6422.0;520212.65565565566;4674843.701701702;540.7727727727728;520202.65565565566;4674853.701701702;540.7727727727728
6438.0;520210.55255255254;4674845.06006006;541.039039039039;520200.55255255254;4674855.06006006;541.039039039039
6454.0;520208.4494494494;4674846.418418419;541.3053053053053;520198.4494494494;4674856.418418419;541.3053053053053
6470.0;520206.34634634637;4674847.776776777;541.5715715715716;520196.34634634637;4674857.776776777;541.5715715715716
6486.0;520204.24324324325;4674849.135135135;541.8378378378378;520194.24324324325;4674859.135135135;541.8378378378378
6502.0;520202.14014014014;4674850.493493494;542.1041041041041;520192.14014014014;4674860.493493494;542.1041041041041
6518.0;520200.037037037;4674851.851851852;542.3703703703703;520190.037037037;4674861.851851852;542.3703703703703
6534.0;520197.9339339339;4674853.210210211;542.6366366366367;520187.9339339339;4674863.210210211;542.6366366366367
6550.0;520195.83083083085;4674854.568568569;542.902902902903;520185.83083083085;4674864.568568569;542.902902902903
6566.0;520193.72772772773;4674855.926926927;543.1691691691692;520183.72772772773;4674865.926926927;543.1691691691692
6582.0;520191.6246246246;4674857.285285286;543.4354354354355;520181.6246246246;4674867.285285286;543.4354354354355
6598.0;520189.5215215215;4674858.643643644;543.7017017017017;520179.5215215215;4674868.643643644;543.7017017017017
6614.0;520187.41841841844;4674860.002002002;543.967967967968;520177.41841841844;4674870.002002002;543.967967967968
6630.0;520185.3153153153;4674861.360360361;544.2342342342342;520175.3153153153;4674871.360360361;544.2342342342342
6646.0;520183.2122122122;4674862.718718719;544.5005005005005;520173.2122122122;4674872.718718719;544.5005005005005
6662.0;520181.1091091091;4674864.077077077;544.7667667667668;520171.1091091091;4674874.077077077;544.7667667667668
6678.0;520179.00600600604;4674865.435435436;545.033033033033;520169.00600600604;4674875.435435436;545.033033033033
6694.0;520176.9029029029;4674866.793793794;545.2992992992993;520166.9029029029;4674876.793793794;545.2992992992993
6710.0;520174.7997997998;4674868.152152152;545.5655655655655;520164.7997997998;4674878.152152152;545.5655655655655
6726.0;520172.6966966967;4674869.510510511;545.8318318318318;520162.6966966967;4674879.510510511;545.8318318318318
6742.0;520170.59359359357;4674870.868868869;546.098098098098;520160.59359359357;4674880.868868869;546.098098098098
6758.0;520168.4904904905;4674872.227227227;546.3643643643644;520158.4904904905;4674882.227227227;546.3643643643644
6774.0;520166.3873873874;4674873.585585586;546.6306306306307;520156.3873873874;4674883.585585586;546.6306306306307
6790.0;520164.2842842843;4674874.943943944;546.8968968968969;520154.2842842843;4674884.943943944;546.8968968968969
6806.0;520162.18118118116;4674876.302302302;547.1631631631632;520152.18118118116;4674886.302302302;547.1631631631632
6822.0;520160.0780780781;4674877.660660661;547.4294294294294;520150.0780780781;4674887.660660661;547.4294294294294
6838.0;520157.974974975;4674879.019019019;547.6956956956957;520147.974974975;4674889.019019019;547.6956956956957
6854.0;520155.8718718719;4674880.377377378;547.961961961962;520145.8718718719;4674890.377377378;547.961961961962
6870.0;520153.76876876876;4674881.735735736;548.2282282282282;520143.76876876876;4674891.735735736;548.2282282282282
6886.0;520151.66566566564;4674883.094094094;548.4944944944945;520141.66566566564;4674893.094094094;548.4944944944945
6902.0;520149.5625625626;4674884.452452453;548.7607607607607;520139.5625625626;4674894.452452453;548.7607607607607
6918.0;520147.45945945947;4674885.810810811;549.0270270270271;520137.45945945947;4674895.810810811;549.0270270270271
6934.0;520145.35635635635;4674887.169169169;549.2932932932933;520135.35635635635;4674897.169169169;549.2932932932933
6950.0;520143.25325325324;4674888.527527528;549.5595595595596;520133.25325325324;4674898.527527528;549.5595595595596
6966.0;520141.1501501502;4674889.885885886;549.8258258258259;520131.1501501502;4674899.885885886;549.8258258258259
6982.0;520139.04704704706;4674891.244244244;550.0920920920921;520129.04704704706;4674901.244244244;550.0920920920921
6998.0;520136.94394394394;4674892.602602603;550.3583583583584;520126.94394394394;4674902.602602603;550.3583583583584
7015.0;520134.8408408408;4674893.960960961;550.6246246246246;520124.8408408408;4674903.960960961;550.6246246246246
7031.0;520132.7377377377;4674895.319319319;550.8908908908909;520122.7377377377;4674905.319319319;550.8908908908909
7047.0;520130.63463463465;4674896.677677678;551.1571571571571;520120.63463463465;4674906.677677678;551.1571571571571
7063.0;520128.53153153154;4674898.036036036;551.4234234234234;520118.53153153154;4674908.036036036;551.4234234234234
7079.0;520126.4284284284;4674899.394394394;551.6896896896897;520116.4284284284;4674909.394394394;551.6896896896897
7095.0;520124.3253253253;4674900.752752753;551.9559559559559;520114.3253253253;4674910.752752753;551.9559559559559
7111.0;520122.22222222225;4674902.111111111;552.2222222222222;520112.22222222225;4674912.111111111;552.2222222222222
7127.0;520120.11911911913;4674903.469469469;552.4884884884884;520110.11911911913;4674913.469469469;552.4884884884884
7143.0;520118.016016016;4674904.827827828;552.7547547547548;520108.016016016;4674914.827827828;552.7547547547548
7159.0;520115.9129129129;4674906.186186186;553.021021021021;520105.9129129129;4674916.186186186;553.021021021021
7175.0;520113.8098098098;4674907.544544545;553.2872872872873;520103.8098098098;4674917.544544545;553.2872872872873
7191.0;520111.7067067067;4674908.902902903;553.5535535535536;520101.7067067067;4674918.902902903;553.5535535535536
7207.0;520109.6036036036;4674910.261261261;553.8198198198198;520099.6036036036;4674920.261261261;553.8198198198198
7223.0;520107.5005005005;4674911.61961962;554.0860860860861;520097.5005005005;4674921.61961962;554.0860860860861
7239.0;520105.3973973974;4674912.977977978;554.3523523523523;520095.3973973974;4674922.977977978;554.3523523523523
7255.0;520103.2942942943;4674914.336336336;554.6186186186186;520093.2942942943;4674924.336336336;554.6186186186186
7271.0;520101.1911911912;4674915.694694695;554.8848848848849;520091.1911911912;4674925.694694695;554.8848848848849
7287.0;520099.0880880881;4674917.053053053;555.1511511511511;520089.0880880881;4674927.053053053;555.1511511511511
7303.0;520096.98498498497;4674918.411411411;555.4174174174174;520086.98498498497;4674928.411411411;555.4174174174174
7319.0;520094.88188188185;4674919.76976977;555.6836836836837;520084.88188188185;4674929.76976977;555.6836836836837
7335.0;520092.7787787788;4674921.128128128;555.94994994995;520082.7787787788;4674931.128128128;555.94994994995
7351.0;520090.6756756757;4674922.486486486;556.2162162162163;520080.6756756757;4674932.486486486;556.2162162162163
7367.0;520088.57257257256;4674923.844844845;556.4824824824825;520078.57257257256;4674933.844844845;556.4824824824825
7383.0;520086.46946946945;4674925.203203203;556.7487487487488;520076.46946946945;4674935.203203203;556.7487487487488
7399.0;520084.3663663664;4674926.561561561;557.015015015015;520074.3663663664;4674936.561561561;557.015015015015
7415.0;520082.2632632633;4674927.91991992;557.2812812812813;520072.2632632633;4674937.91991992;557.2812812812813
7431.0;520080.16016016016;4674929.278278278;557.5475475475475;520070.16016016016;4674939.278278278;557.5475475475475
7447.0;520078.05705705704;4674930.636636636;557.8138138138138;520068.05705705704;4674940.636636636;557.8138138138138
7463.0;520075.9539539539;4674931.994994995;558.08008008008;520065.9539539539;4674941.994994995;558.08008008008
7479.0;520073.85085085087;4674933.353353353;558.3463463463463;520063.85085085087;4674943.353353353;558.3463463463463
7495.0;520071.74774774775;4674934.711711711;558.6126126126126;520061.74774774775;4674944.711711711;558.6126126126126
7511.0;520069.64464464464;4674936.07007007;558.8788788788788;520059.64464464464;4674946.07007007;558.8788788788788
7527.0;520067.5415415415;4674937.428428428;559.1451451451451;520057.5415415415;4674947.428428428;559.1451451451451
7543.0;520065.43843843846;4674938.786786787;559.4114114114114;520055.43843843846;4674948.786786787;559.4114114114114
7559.0;520063.33533533535;4674940.145145145;559.6776776776777;520053.33533533535;4674950.145145145;559.6776776776777
7575.0;520061.2322322322;4674941.503503503;559.943943943944;520051.2322322322;4674951.503503503;559.943943943944
7591.0;520059.1291291291;4674942.861861862;560.2102102102102;520049.1291291291;4674952.861861862;560.2102102102102
7607.0;520057.02602602605;4674944.22022022;560.4764764764765;520047.02602602605;4674954.22022022;560.4764764764765
7623.0;520054.92292292294;4674945.578578578;560.7427427427427;520044.92292292294;4674955.578578578;560.7427427427427
7639.0;520052.8198198198;4674946.936936937;561.009009009009;520042.8198198198;4674956.936936937;561.009009009009
7655.0;520050.7167167167;4674948.295295295;561.2752752752752;520040.7167167167;4674958.295295295;561.2752752752752
7671.0;520048.6136136136;4674949.653653653;561.5415415415415;520038.6136136136;4674959.653653653;561.5415415415415
7687.0;520046.51051051053;4674951.012012012;561.8078078078078;520036.51051051053;4674961.012012012;561.8078078078078
7703.0;520044.4074074074;4674952.37037037;562.0740740740741;520034.4074074074;4674962.37037037;562.0740740740741
7719.0;520042.3043043043;4674953.728728728;562.3403403403404;520032.3043043043;4674963.728728728;562.3403403403404
7735.0;520040.2012012012;4674955.087087087;562.6066066066066;520030.2012012012;4674965.087087087;562.6066066066066
7751.0;520038.0980980981;4674956.445445445;562.8728728728729;520028.0980980981;4674966.445445445;562.8728728728729
7767.0;520035.994994995;4674957.803803803;563.1391391391392;520025.994994995;4674967.803803803;563.1391391391392
7783.0;520033.8918918919;4674959.162162162;563.4054054054054;520023.8918918919;4674969.162162162;563.4054054054054
7799.0;520031.7887887888;4674960.52052052;563.6716716716717;520021.7887887888;4674970.52052052;563.6716716716717
7815.0;520029.68568568566;4674961.878878878;563.9379379379379;520019.68568568566;4674971.878878878;563.9379379379379
7831.0;520027.5825825826;4674963.237237237;564.2042042042042;520017.5825825826;4674973.237237237;564.2042042042042
7847.0;520025.4794794795;4674964.595595595;564.4704704704704;520015.4794794795;4674974.595595595;564.4704704704704
7863.0;520023.3763763764;4674965.953953954;564.7367367367367;520013.3763763764;4674975.953953954;564.7367367367367
7879.0;520021.27327327325;4674967.312312312;565.003003003003;520011.27327327325;4674977.312312312;565.003003003003
7895.0;520019.1701701702;4674968.67067067;565.2692692692692;520009.1701701702;4674978.67067067;565.2692692692692
7911.0;520017.0670670671;4674970.029029029;565.5355355355355;520007.0670670671;4674980.029029029;565.5355355355355
7927.0;520014.96396396396;4674971.387387387;565.8018018018017;520004.96396396396;4674981.387387387;565.8018018018017
7943.0;520012.86086086085;4674972.7457457455;566.0680680680681;520002.86086086085;4674982.7457457455;566.0680680680681
7959.0;520010.75775775773;4674974.104104104;566.3343343343344;520000.75775775773;4674984.104104104;566.3343343343344
7975.0;520008.6546546547;4674975.4624624625;566.6006006006006;519998.6546546547;4674985.4624624625;566.6006006006006
7991.0;520006.55155155156;4674976.8208208205;566.8668668668669;519996.55155155156;4674986.8208208205;566.8668668668669
8008.0;520004.44844844844;4674978.1791791795;567.1331331331331;519994.44844844844;4674988.1791791795;567.1331331331331
8024.0;520002.3453453453;4674979.5375375375;567.3993993993994;519992.3453453453;4674989.5375375375;567.3993993993994
8040.0;520000.24224224227;4674980.895895896;567.6656656656656;519990.24224224227;4674990.895895896;567.6656656656656
8056.0;519998.13913913915;4674982.2542542545;567.9319319319319;519988.13913913915;4674992.2542542545;567.9319319319319
8072.0;519996.03603603604;4674983.612612613;568.1981981981982;519986.03603603604;4674993.612612613;568.1981981981982
8088.0;519993.9329329329;4674984.970970971;568.4644644644645;519983.9329329329;4674994.970970971;568.4644644644645
8104.0;519991.8298298298;4674986.32932933;568.7307307307308;519981.8298298298;4674996.32932933;568.7307307307308
8120.0;519989.72672672675;4674987.687687688;568.996996996997;519979.72672672675;4674997.687687688;568.996996996997
8136.0;519987.6236236236;4674989.046046046;569.2632632632633;519977.6236236236;4674999.046046046;569.2632632632633
8152.0;519985.5205205205;4674990.404404405;569.5295295295296;519975.5205205205;4675000.404404405;569.5295295295296
8168.0;519983.4174174174;4674991.762762763;569.7957957957958;519973.4174174174;4675001.762762763;569.7957957957958
8184.0;519981.31431431434;4674993.121121122;570.0620620620621;519971.31431431434;4675003.121121122;570.0620620620621
8200.0;519979.2112112112;4674994.47947948;570.3283283283283;519969.2112112112;4675004.47947948;570.3283283283283
8216.0;519977.1081081081;4674995.837837838;570.5945945945946;519967.1081081081;4675005.837837838;570.5945945945946
8232.0;519975.005005005;4674997.196196197;570.8608608608608;519965.005005005;4675007.196196197;570.8608608608608
8248.0;519972.9019019019;4674998.554554555;571.1271271271271;519962.9019019019;4675008.554554555;571.1271271271271
8264.0;519970.7987987988;4674999.912912913;571.3933933933934;519960.7987987988;4675009.912912913;571.3933933933934
8280.0;519968.6956956957;4675001.271271272;571.6596596596596;519958.6956956957;4675011.271271272;571.6596596596596
8296.0;519966.5925925926;4675002.62962963;571.9259259259259;519956.5925925926;4675012.62962963;571.9259259259259
8312.0;519964.48948948947;4675003.987987988;572.1921921921921;519954.48948948947;4675013.987987988;572.1921921921921
8328.0;519962.3863863864;4675005.346346347;572.4584584584585;519952.3863863864;4675015.346346347;572.4584584584585
8344.0;519960.2832832833;4675006.704704705;572.7247247247248;519950.2832832833;4675016.704704705;572.7247247247248
8360.0;519958.1801801802;4675008.063063063;572.990990990991;519948.1801801802;4675018.063063063;572.990990990991
8376.0;519956.07707707706;4675009.421421422;573.2572572572573;519946.07707707706;4675019.421421422;573.2572572572573
8392.0;519953.97397397395;4675010.77977978;573.5235235235235;519943.97397397395;4675020.77977978;573.5235235235235
8408.0;519951.8708708709;4675012.138138138;573.7897897897898;519941.8708708709;4675022.138138138;573.7897897897898
8424.0;519949.7677677678;4675013.496496497;574.056056056056;519939.7677677678;4675023.496496497;574.056056056056
8440.0;519947.66466466465;4675014.854854855;574.3223223223223;519937.66466466465;4675024.854854855;574.3223223223223
8456.0;519945.56156156154;4675016.213213213;574.5885885885886;519935.56156156154;4675026.213213213;574.5885885885886
